aboutiras;7.805
aboutirent;7.9575
aboutirons;7.79
aboutiront;7.864999999999999
aboutis;0.08499999999999999
aboutis;7.89
aboutissaient;8.112499999999999
aboutissait;8.42
aboutissant;8.075
aboutissant;0.29500000000000004
aboutissants;0.48500000000000004
aboutisse;7.909999999999999
aboutissement;2.275
aboutissent;8.2775
aboutissez;7.81
aboutissiez;7.805
aboutissions;7.805
aboutit;9.025
aboutonnai;0.035
aboutons;0.052500000000000005
aboutîmes;7.8225
aboya;5.1675
aboyaient;4.995
aboyait;5.2825
aboyant;0.09000000000000001
aboyant;5.1775
aboyante;0.07
aboyer;6.17
aboyeur;0.05
aboyeur;0.265
aboyeurs;0.07750000000000001
aboyeurs;0.2375
aboyons;4.855
aboyèrent;4.88
aboyé;5.0175
abracadabra;0.625
abracadabrant;0.29250000000000004
abracadabrante;0.2675
abracadabrantes;0.34500000000000003
abracadabrants;0.27
abracadabré;0.005
abrasif;0.16749999999999998
abrasif;0.2575
abrasifs;0.0925
abrasifs;0.16499999999999998
abrasion;0.165
abrasive;0.09999999999999999
abrasé;0.035
abraxas;0.145
abreuva;1.9049999999999998
abreuvage;0.035
abreuvaient;1.9049999999999998
abreuvait;1.9625
abreuvant;1.9249999999999998
abreuve;2.165
abreuvent;1.9324999999999999
abreuver;2.48
abreuvera;1.865
abreuveraient;1.855
abreuvez;1.845
abreuvoir;1.9625
abreuvoirs;1.2399999999999998
abreuvons;1.8575
abreuvé;2.0175
abreuvé;0.07250000000000001
abreuvée;1.9299999999999997
abreuvés;1.915
abreuvés;0.04000000000000001
abri;39.11
abri-refuge;0.035
abribus;0.09000000000000001
abricot;0.38
abricot;1.3475000000000001
abricotez;0.005
abricotier;0.14750000000000002
abricotiers;0.175
abricotine;0.035
abricots;1.4575
abris;22.884999999999998
abrita;8.71
abritai;8.5525
abritaient;8.9425
abritais;8.5725
abritait;9.725
abritant;0.005
abritant;9.0525
abrite;9.732500000000002
abritent;8.905
abriter;10.8675
abritera;8.5775
abriterait;8.595
abriterons;8.5425
abriteront;8.555
abrites;8.5875
abritez;8.855
abritiez;8.5375
abritions;8.5725
abritons;8.635
abritâmes;8.5375
abritèrent;8.5525
abrité;9.4
abrité;0.515
abritée;8.8325
abritée;0.4025
abritées;8.73
abrités;8.81
abrités;0.3375
abrogation;0.15000000000000002
abrogent;0.32
abroger;0.30250000000000005
abrogé;0.29000000000000004
abrogé;0.005
abrogée;0.3325
abrogées;0.2975
abrogés;0.30000000000000004
abrupt;2.8899999999999997
abrupt;0.2025
abrupte;3.0149999999999997
abruptement;1.0499999999999998
abruptes;2.645
abrupts;2.435
abrupts;0.1525
abruti;4.7675
abruti;13.962499999999999
abruti;3.02
abrutie;2.9349999999999996
abrutie;8.295
abrutie;2.2425
abruties;2.7224999999999997
abruties;8.09
abruties;2.165
abrutir;2.4074999999999998
abrutira;2.16
abrutis;3.0675
abrutis;10.0625
abrutis;2.5625000000000004
abrutissaient;2.1925
abrutissais;2.16
abrutissait;2.245
abrutissant;2.21
abrutissant;0.22
abrutissante;0.2175
abrutissantes;0.155
abrutissants;0.1575
abrutissement;0.7749999999999999
abrutissent;2.1825
abrutisseur;0.035
abrutissions;2.16
abrutit;2.2925
abrège;2.9
abrègent;2.4075
abrégea;2.3075
abrégeai;2.285
abrégeaient;2.285
abrégeait;2.3175
abrégeant;2.285
abrégeons;2.315
abréger;3.125
abrégera;2.27
abrégerai;2.27
abrégerait;2.285
abrégez;2.4675000000000002
abrégeât;2.285
abrégé;2.4175
abrégé;0.20249999999999999
abrégé;0.31
abrégée;2.33
abrégée;0.235
abrégés;0.1725
abrégés;0.185
abréviatif;0.035
abréviation;0.5475
abréviations;0.51
abscisse;0.01
abscission;0.035
abscons;0.365
absconse;0.21750000000000003
absconses;0.21750000000000003
absence;48.415
absences;25.94
absent;18.0875
absent;2.6875
absenta;3.1224999999999996
absentai;3.0549999999999997
absentaient;3.0725
absentais;3.0824999999999996
absentait;3.3649999999999998
absentant;3.0549999999999997
absente;13.605
absente;2.4325
absente;3.8249999999999997
absenter;4.135
absentera;3.0799999999999996
absenterai;3.0624999999999996
absenterait;3.0549999999999997
absentes;11.345
absentes;1.9949999999999999
absentes;3.0549999999999997
absents;12.854999999999999
absents;2.5975
absentèrent;3.0549999999999997
absenté;3.3449999999999998
absentée;3.1924999999999994
absentéisme;0.17
absentéiste;0.005
absentéiste;0.005
absentés;3.0925
abside;0.7925
absides;0.42250000000000004
absidiales;0.07
absidiole;0.035
absinthant;0.035
absinthe;2.095
absolu;19.1525
absolu;3.9450000000000003
absolue;19.057499999999997
absolues;13.2125
absolument;76.62
absolus;13.127500000000001
absolus;2.0624999999999996
absolution;1.78
absolutisme;0.4
absolvaient;1.6125000000000003
absolvait;1.6625
absolvant;0.07
absolve;1.6350000000000002
absolvent;1.6450000000000002
absolves;1.5975000000000001
absorba;9.3625
absorbables;0.035
absorbai;8.845
absorbaient;9.0075
absorbais;8.895000000000001
absorbait;9.655000000000001
absorbant;0.5950000000000001
absorbant;0.07500000000000001
absorbant;9.080000000000002
absorbante;0.45000000000000007
absorbantes;0.42500000000000004
absorbants;0.39250000000000007
absorbe;10.075000000000001
absorbent;9.0625
absorber;10.425
absorbera;8.9025
absorberai;8.832500000000001
absorberaient;8.8725
absorberait;8.8725
absorbeur;0.015
absorbez;8.842500000000001
absorbions;8.845
absorbons;8.845
absorbèrent;8.9325
absorbé;11.125
absorbé;1.6199999999999999
absorbée;9.5025
absorbée;1.1675
absorbées;8.9475
absorbées;1.0925
absorbés;9.29
absorbés;1.1224999999999998
absorption;1.27
absorptions;0.6875
absoudrai;1.5975000000000001
absoudrait;1.665
absoudre;2.2525000000000004
absoudriez;1.6150000000000002
absous;2.1525000000000003
absous;0.35000000000000003
absout;1.6725000000000003
absoute;1.6125000000000003
absoute;0.035
absoute;0.07
absoutes;1.6125000000000003
abstenaient;3.3425
abstenais;3.4124999999999996
abstenait;3.5275
abstenant;3.4574999999999996
abstenez;3.485
absteniez;3.3274999999999997
abstenions;3.3425
abstenir;4.4675
abstenons;3.3799999999999994
abstention;0.71
abstentionniste;0.04000000000000001
abstentionnistes;0.07250000000000001
abstenu;3.57
abstenue;3.455
abstenue;0.005
abstenues;3.36
abstenus;3.36
abstiendrai;3.3349999999999995
abstiendraient;3.3425
abstiendrais;3.3324999999999996
abstiendrait;3.3474999999999997
abstiendras;3.3449999999999998
abstiendrions;3.36
abstiendrons;3.3549999999999995
abstiendront;3.3549999999999995
abstienne;3.3474999999999997
abstiennent;3.3799999999999994
abstiennes;3.3299999999999996
abstiens;3.57
abstient;3.4524999999999997
abstinence;1.565
abstinences;0.8650000000000001
abstinent;0.052500000000000005
abstinente;0.03
abstinrent;3.3449999999999998
abstins;3.4274999999999998
abstint;3.5774999999999997
abstraction;1.6
abstractions;1.1400000000000001
abstraire;1.0525
abstrais;0.88
abstrait;1.2425000000000002
abstrait;4.3575
abstrait;0.8200000000000001
abstraite;0.915
abstraite;4.614999999999999
abstraitement;0.17
abstraites;0.9400000000000001
abstraites;3.6475
abstraits;1.005
abstraits;3.5925
abstraits;0.5625
abstrus;0.2375
abstruse;0.1875
abstruses;0.1875
abstînt;3.3924999999999996
absurde;25.224999999999998
absurde;3.755
absurdement;1.9300000000000002
absurdes;15.68
absurdes;1.9599999999999997
absurdistes;0.035
absurdité;3.9000000000000004
absurdités;2.5650000000000004
abus;6.664999999999999
abusa;8.620000000000001
abusai;8.5825
abusaient;8.6425
abusais;8.64
abusait;9.1525
abusant;8.8275
abuse;9.989999999999998
abusent;9.040000000000001
abuser;11.062499999999998
abusera;8.575
abuserai;8.59
abuserais;8.6225
abuserait;8.5875
abuserez;8.584999999999999
abuseriez;8.57
abuses;8.7075
abuseur;0.02
abusez;9.1325
abusiez;8.57
abusif;0.9125
abusifs;0.715
abusive;0.95
abusivement;0.6549999999999999
abusives;0.7599999999999999
abusons;8.657499999999999
abusèrent;8.5825
abusé;10.3875
abusé;0.3625
abusée;8.705
abusée;0.2925
abusées;8.59
abusées;0.2425
abusés;8.705
abusés;0.28
abyme;0.05500000000000001
abyssal;0.305
abyssale;0.275
abyssales;0.2675
abysse;0.5199999999999999
abysses;0.59
abyssin;0.085
abyssin;0.14
abyssinien;0.05
abyssinienne;0.005
abyssins;0.0675
abâtardi;0.1875
abâtardie;0.04
abâtardies;0.15500000000000003
abâtardir;0.15500000000000003
abâtardirai;0.15500000000000003
abâtardissant;0.17250000000000001
abécédaire;0.125
abêti;0.10250000000000001
abêti;0.44
abêties;0.085
abêtir;0.46
abêtis;0.085
abêtis;0.34
abêtissait;0.35750000000000004
abêtissement;0.27
abêtit;0.34
abîma;9.590000000000002
abîmai;9.415000000000001
abîmaient;9.455000000000002
abîmait;9.6875
abîmant;9.5175
abîme;11.559999999999999
abîme;10.4725
abîment;9.677500000000002
abîmer;12.217500000000001
abîmera;9.425
abîmerai;9.3825
abîmerais;9.402500000000002
abîmerait;9.450000000000001
abîmeras;9.415000000000001
abîmerez;9.3825
abîmeront;9.420000000000002
abîmes;8.4025
abîmes;9.610000000000001
abîmez;9.505
abîmions;9.415000000000001
abîmons;9.3975
abîmé;11.455000000000002
abîmée;10.2525
abîmées;9.705000000000002
abîmés;9.870000000000001
acabit;0.8775
acabits;0.465
acacia;2.4749999999999996
acacias;2.4825
acadien;0.005
acadien;0.0925
acadienne;0.015
acadiens;0.07750000000000001
académicien;0.6950000000000001
académiciens;0.73
académie;9.4275
académies;5.19
académique;1.01
académiquement;0.07500000000000001
académiques;0.9099999999999999
académisme;0.135
académisé;0.035
acagnardai;0.2025
acagnardait;0.22
acagnarder;0.22
acagnardé;0.27
acagnardée;0.2025
acajou;0.895
acajou;3.2
acajous;1.6525
acanthe;0.24000000000000002
acanthes;0.2475
acariens;0.07
acariâtre;0.76
acariâtres;0.51
accabla;6.98
accablai;6.7250000000000005
accablaient;7.07
accablais;6.775
accablait;7.54
accablant;2.1525
accablant;6.905
accablante;2.49
accablantes;1.98
accablants;1.9000000000000001
accable;7.700000000000001
accablement;1.935
accablements;1.025
accablent;6.9625
accabler;7.765000000000001
accableraient;6.742500000000001
accablez;6.785000000000001
accablions;6.7250000000000005
accablât;6.7250000000000005
accablèrent;6.7575
accablé;7.950000000000001
accablé;2.4924999999999997
accablée;7.415000000000001
accablée;1.7775
accablées;6.7975
accablées;1.535
accablés;7.13
accablés;1.6975
accalmie;1.9125
accalmies;1.2500000000000002
accalmit;0.035
accapara;1.26
accaparaient;1.325
accaparait;1.4275
accaparant;0.027500000000000004
accaparant;1.2975
accaparante;0.04000000000000001
accapare;1.4775
accaparer;1.46
accaparerait;1.2575
accapareur;0.01
accaparez;1.2449999999999999
accaparé;1.4849999999999999
accaparée;1.3399999999999999
accaparées;1.2575
accaparés;1.29
accastillage;0.10500000000000001
accastillages;0.07750000000000001
accelerando;0.07
accent;27.8475
accenteur;0.005
accents;17.2275
accentua;4.8475
accentuai;4.375
accentuaient;4.6625
accentuais;4.375
accentuait;5.3725000000000005
accentuant;4.805000000000001
accentuation;0.1
accentue;4.825
accentuent;4.51
accentuer;5.032500000000001
accentuerait;4.3775
accentuez;4.3875
accentuât;4.375
accentuèrent;4.4075
accentué;4.6125
accentué;0.5975
accentuée;4.6025
accentuée;0.5125
accentuées;4.43
accentuées;0.4275
accentués;4.445
accentués;0.4275
accepta;80.465
acceptable;3.7824999999999998
acceptables;2.4825
acceptai;78.47749999999999
acceptaient;78.4375
acceptais;78.8575
acceptait;80.495
acceptant;0.09000000000000001
acceptant;78.70500000000001
acceptassent;77.6425
acceptasses;77.6425
acceptation;2.765
acceptations;1.4575
accepte;91.88999999999999
acceptent;79.5475
accepter;97.6275
acceptera;79.11
accepterai;78.61250000000001
accepteraient;78.005
accepterais;78.6775
accepterait;79.02250000000001
accepteras;77.85499999999999
accepterez;77.91
accepteriez;78.2625
accepterions;77.71749999999999
accepterons;77.7375
accepteront;78.00999999999999
acceptes;79.6425
acceptez;81.2975
acceptiez;78.01
acception;0.26
acceptions;0.20500000000000002
acceptions;78.015
acceptons;78.5425
acceptâmes;77.66
acceptât;77.9825
acceptèrent;77.82000000000001
accepté;91.53
acceptée;79.51
acceptées;78.0275
acceptés;78.13250000000001
accesseurs;0.035
accessibilité;0.015
accessible;3.3525
accessibles;2.4975000000000005
accession;0.69
accessit;0.045000000000000005
accessoire;1.1775
accessoire;3.34
accessoirement;0.525
accessoires;1.5050000000000001
accessoires;5.0375
accessoirise;0.02
accessoiriser;0.035
accessoiriste;0.3175
accessoiristes;0.2525
accident;72.435
accidente;0.135
accidentel;2.185
accidentelle;2.2375
accidentellement;2.1
accidentelles;1.685
accidentels;1.6800000000000002
accidenter;0.12000000000000001
accidents;42.3225
accidenté;0.18000000000000002
accidenté;0.605
accidenté;0.45
accidentée;0.14250000000000002
accidentée;0.535
accidentée;0.365
accidentées;0.485
accidentés;0.525
accidentés;0.365
acclama;1.9749999999999999
acclamaient;2.0825
acclamait;2.035
acclamant;1.9575
acclamation;1.9925000000000002
acclamations;3.635
acclame;2.14
acclament;1.9699999999999998
acclamer;2.1925
acclamera;1.9
acclamerait;1.91
acclameront;1.8975
acclamez;1.9525
acclamiez;1.8924999999999998
acclamons;1.92
acclamé;2.32
acclamée;1.95
acclamées;1.9124999999999999
acclamés;2.0175
acclimata;0.6375
acclimatai;0.6375
acclimatation;0.47500000000000003
acclimate;0.6725
acclimatement;0.07
acclimatent;0.6224999999999999
acclimater;1.0025
acclimaterait;0.6375
acclimates;0.6375
acclimatez;0.625
acclimaté;0.6925
acclimatés;0.6575
accointance;0.34
accointances;0.42500000000000004
accointé;0.052500000000000005
accointés;0.052500000000000005
accola;0.7725
accolade;1.4300000000000002
accolades;0.9625
accolait;0.79
accolant;0.79
accole;0.79
accolement;0.035
accolent;0.7725
accoler;0.8225
accolerais;0.7575
accolé;0.9475
accolée;0.8925000000000001
accolée;0.1875
accolées;0.8575
accolées;0.255
accolés;0.8725
accolés;0.23750000000000002
accommoda;4.279999999999999
accommodai;4.1274999999999995
accommodaient;4.397499999999999
accommodais;4.18
accommodait;4.67
accommodant;0.30999999999999994
accommodant;4.262499999999999
accommodante;0.305
accommodantes;0.2375
accommodants;0.2475
accommodation;0.22499999999999998
accommodatrices;0.035
accommode;4.795
accommodement;0.4600000000000001
accommodements;0.3825
accommodent;4.227499999999999
accommoder;5.3475
accommodera;4.13
accommoderai;4.159999999999999
accommoderaient;4.145
accommoderais;4.199999999999999
accommoderait;4.204999999999999
accommoderez;4.114999999999999
accommoderions;4.1274999999999995
accommoderont;4.1625
accommodions;4.1274999999999995
accommodons;4.1274999999999995
accommodât;4.145
accommodèrent;4.1525
accommodé;4.277499999999999
accommodée;4.185
accommodés;4.2124999999999995
accompagna;56.1575
accompagnai;54.082499999999996
accompagnaient;55.044999999999995
accompagnais;54.294999999999995
accompagnait;58.184999999999995
accompagnant;0.14
accompagnant;55.1575
accompagnateur;0.62
accompagnateurs;0.6950000000000001
accompagnatrice;0.49250000000000005
accompagnatrices;0.4575
accompagne;65.86
accompagnement;1.5825
accompagnements;0.8299999999999998
accompagnent;55.2875
accompagner;65.53
accompagnera;54.36
accompagnerai;54.16
accompagneraient;53.8225
accompagnerais;53.8625
accompagnerait;54.082499999999996
accompagneras;53.9525
accompagnerez;53.985
accompagneriez;53.785
accompagnerons;53.817499999999995
accompagneront;53.919999999999995
accompagnes;55.294999999999995
accompagnez;55.09499999999999
accompagniez;53.88499999999999
accompagnions;53.76
accompagnons;54.004999999999995
accompagnâmes;53.78999999999999
accompagnât;53.88999999999999
accompagnèrent;53.99249999999999
accompagné;60.544999999999995
accompagné;1.1175000000000002
accompagnée;57.154999999999994
accompagnée;0.8775000000000001
accompagnées;54.287499999999994
accompagnées;0.755
accompagnés;55.12
accompagnés;0.9125000000000001
accompli;5.5024999999999995
accompli;0.11
accompli;23.942500000000003
accomplie;5.342499999999999
accomplie;20.955
accomplies;3.9974999999999996
accomplies;20.3775
accomplir;27.935000000000002
accomplira;20.34
accomplirai;20.1675
accompliraient;20.102500000000003
accomplirais;20.085
accomplirait;20.1975
accompliras;20.0625
accomplirent;20.12
accomplirez;20.1075
accomplirons;20.1275
accompliront;20.0775
accomplis;4.319999999999999
accomplis;21.102500000000003
accomplissaient;20.220000000000002
accomplissais;20.24
accomplissait;21.0075
accomplissant;20.6825
accomplisse;20.547500000000003
accomplissement;2.8725
accomplissements;1.595
accomplissent;20.567500000000003
accomplissez;20.185000000000002
accomplissiez;20.055
accomplissions;20.175
accomplissons;20.155
accomplit;21.767500000000002
accomplît;20.1
accord;447.195
accorda;30.865000000000002
accordai;30.162500000000005
accordaient;30.677500000000006
accordailles;0.035
accordais;30.525000000000002
accordait;32.61750000000001
accordant;30.527500000000003
accordas;30.047500000000003
accordassent;30.062500000000004
accorde;37.2275
accordement;0.035
accordent;30.980000000000004
accorder;36.3575
accordera;30.307500000000005
accorderai;30.142500000000002
accorderaient;30.077500000000004
accorderais;30.122500000000002
accorderait;30.2325
accorderas;30.060000000000002
accorderez;30.207500000000003
accorderiez;30.080000000000002
accorderons;30.062500000000004
accorderont;30.112500000000004
accordes;30.352500000000003
accordeur;0.42999999999999994
accordez;31.730000000000004
accordiez;30.102500000000003
accordions;30.090000000000003
accordo;0.04
accordons;30.332500000000003
accords;229.565
accordât;30.247500000000002
accordèrent;30.165000000000006
accordé;33.602500000000006
accordé;1.3225
accordée;31.817500000000003
accordée;1.2300000000000002
accordées;30.422500000000003
accordées;0.9900000000000001
accordéon;4.1325
accordéoniste;0.9075
accordéonistes;0.5549999999999999
accordéons;2.4025000000000003
accordés;30.595000000000002
accordés;1.0375
accore;0.07
accores;0.035
accort;0.23000000000000004
accorte;0.25
accortes;0.21250000000000002
accorts;0.195
accosta;1.6750000000000003
accostage;0.675
accostaient;1.5475
accostais;1.5300000000000002
accostait;1.6575000000000002
accostant;0.035
accostant;1.5825
accoste;1.715
accostent;1.6125000000000003
accoster;2.0175
accosterez;1.5200000000000002
accosterons;1.5150000000000001
accostez;1.5475
accostiez;1.5325000000000002
accostons;1.5150000000000001
accosté;1.6375000000000002
accostée;1.5850000000000002
accostées;1.5300000000000002
accota;0.675
accotaient;0.6425000000000001
accotait;0.6425000000000001
accotant;0.6925
accote;0.6425000000000001
accotement;0.63
accotements;0.4425
accotent;0.625
accoter;0.625
accotoirs;0.035
accotons;0.625
accotèrent;0.625
accoté;0.7425
accotée;0.675
accotées;0.6425000000000001
accotés;0.6575000000000001
accotés;0.035
accoucha;6.1499999999999995
accouchaient;6.0375
accouchais;5.9925
accouchait;6.125
accouchant;0.06
accouchant;6.124999999999999
accouche;7.419999999999999
accouchement;4.647499999999999
accouchements;2.76
accouchent;6.034999999999999
accoucher;8.497499999999999
accouchera;5.989999999999999
accoucherait;6.0375
accoucheras;6.015
accouches;6.145
accoucheur;0.3825
accoucheurs;0.28500000000000003
accoucheuse;0.33249999999999996
accouchez;6.052499999999999
accouché;7.02
accouchée;6.02
accouchée;0.5925
accouchées;0.5625
accouchés;6.0
accouda;5.2524999999999995
accoudai;4.6274999999999995
accoudaient;4.5775
accoudais;4.56
accoudait;4.6625
accoudant;4.7475
accoude;4.819999999999999
accouder;4.8675
accoudions;4.5275
accoudoir;2.0725000000000002
accoudoirs;2.1725
accoudons;4.5275
accoudèrent;4.5775
